,ISBN,author,author_followers,genre,pages,publish_date,publisher,rating,series,title,NYT_Bestseller,celeb_bookclub
303,1101947861,Casey Cep,5.783825182329737,Add,336.0,2019-05-07,First Second,3.82,0,"Furious Hours: Murder, Fraud, and the Last Trial of Harper Lee",1,0
304,0525575472,Rachel  Maddow,6.504288173536645,Nonfiction,406.0,2019-10-01,First Second,4.44,0,"Blowout: Corrupted Democracy, Rogue State Russia, and the Richest, Most Destructive Industry on Earth",1,0
305,0525509283,Ibram X. Kendi,6.186208623900494,Nonfiction,320.0,2019-08-13,First Second,4.48,0,How to Be an Antiracist,1,0
306,1620974363,Tressie McMillan Cottom,6.408528791059498,Nonfiction,248.0,2019-01-08,First Second,4.48,0,Thick: And Other Essays,0,0
311,073522370X,Chanel Miller,5.616771097666572,Nonfiction,368.0,2019-09-24,Copper Canyon Press,4.81,0,Know My Name,1,0
313,0316505110,Stephanie  Land,6.045005314036012,Add,270.0,2019-01-22,Copper Canyon Press,3.73,0,"Maid: Hard Work, Low Pay, and a Mother's Will to Survive",1,0
315,1524732710,Dani Shapiro,7.158513997329321,Autobiography,252.0,2019-01-15,Copper Canyon Press,3.96,0,"Inheritance: A Memoir of Genealogy, Paternity, and Love",1,0
318,1501132733,Saeed Jones,6.061456918928017,Autobiography,192.0,2019-10-08,Copper Canyon Press,4.38,0,How We Fight For Our Lives,0,0
319,1250019958,Augusten Burroughs,8.852521917335372,Autobiography,320.0,2019-10-01,Copper Canyon Press,4.07,0,Toil & Trouble,0,0
320,0525657681,Patti Smith,8.711937268208748,Autobiography,176.0,2019-09-24,Copper Canyon Press,3.93,0,Year of the Monkey,1,0
322,1250237238,Edward Snowden,6.432940092739179,Nonfiction,339.0,2019-09-17,Copper Canyon Press,4.42,0,Permanent Record,0,0
323,0525561587,Elaine Welteroth,4.174387269895637,Nonfiction,336.0,2019-06-11,Copper Canyon Press,4.42,0,More Than Enough: Claiming Space for Who You Are (No Matter What They Say),1,0
324,Reading Women Award Nominee for Nonfiction ,T Kira Madden,5.4638318050256105,Autobiography,336.0,2019-03-05,Copper Canyon Press,4.32,0,Long Live the Tribe of Fatherless Girls,0,0
325,1542043026,Sarah Vallance,3.7376696182833684,Autobiography,284.0,2019-08-01,Copper Canyon Press,3.88,0,Prognosis: A Memoir of My Brain,0,0
327,0525511350,Julie Yip-Williams,3.6888794541139363,Autobiography,315.0,2019-01-08,Copper Canyon Press,4.13,0,"The Unwinding of the Miracle: A Memoir of Life, Death, and Everything That Comes After",1,0
329,1328519031,Adrienne Brodeur,4.532599493153256,Autobiography,256.0,2019-10-15,Copper Canyon Press,4.04,0,"Wild Game: My Mother, Her Lover, and Me",0,0
330,1328663817,Hallie Rubenhold,5.723585101952381,Nonfiction,333.0,2019-04-09,Talos,4.3,0,The Five: The Untold Lives of the Women Killed by Jack the Ripper,0,0
333,1501134612,Adam Higginbotham,4.859812404361672,Nonfiction,538.0,2019-02-12,Talos,4.43,0,Midnight in Chernobyl: The Untold Story of the World's Greatest Nuclear Disaster,0,0
335,0593130146,Judy Christie,5.66988092298052,Nonfiction,320.0,2019-10-22,Talos,4.2,0,Before and After: The Incredible Real-Life Stories of Orphans Who Survived the Tennessee Children's Home Society,0,0
337,150118220X,Garrett M. Graff,4.68213122712422,Nonfiction,512.0,2019-09-10,Talos,4.76,0,The Only Plane in the Sky: An Oral History of 9/11,1,0
338,1501168681,David McCullough,8.834773814213882,History,352.0,2019-05-07,Talos,3.75,0,The Pioneers: The Heroic Story of the Settlers Who Brought the American Ideal West,1,0
340,1250130336,Brad Meltzer,8.514990767861038,History,413.0,2019-01-08,Talos,3.79,0,The First Conspiracy: The Secret Plot to Kill George Washington,1,0
343,0374172145,Daniel Immerwahr,4.0943445622221,History,511.0,2019-02-19,Talos,4.45,0,How to Hide an Empire: A History of the Greater United States,0,0
344,1732273537,Robert Matzen,4.8283137373023015,Add,400.0,2019-04-15,Talos,3.8,0,Dutch Girl: Audrey Hepburn and World War II,0,0
345,1335937803,Mallory O'Meara,6.4967749901858625,Nonfiction,336.0,2019-03-05,Talos,4.09,0,The Lady from the Black Lagoon: Hollywood Monsters and the Lost Legacy of Milicent Patrick,0,0
346,1501198653,Larry Loftis,4.477336814478207,Nonfiction,384.0,2019-01-15,Talos,3.91,0,Code Name: Lise. The True Story of the Woman Who Became WWII's Most Highly Decorated Spy,0,0
347,0316409138,Jared Diamond,8.37816098272068,History,512.0,2019-05-07,Talos,3.85,1,Upheaval: Turning Points for Nations in Crisis,1,0
348,https://revolutiontrilogy.com/,Rick Atkinson,6.47543271670409,History,800.0,2019-05-14,Talos,4.47,0,"The British Are Coming: The War for America, Lexington to Princeton, 1775-1777",0,0
351,1635573955,William Dalrymple,7.384610383176974,History,544.0,2019-09-10,Talos,4.27,0,"The Anarchy: The East India Company, Corporate Violence, and the Pillage of an Empire",0,0
352,039365270X,Caitlin Doughty,8.12651816878071,Nonfiction,222.0,2019-09-10,Roaring Brook Press,4.26,0,Will My Cat Eat My Eyeballs? Big Questions from Tiny Mortals About Death,1,0
355,1419729071,Caroline Criado-Pérez,4.110873864173311,Nonfiction,411.0,2019-03-12,Roaring Brook Press,4.46,0,Invisible Women: Data Bias in a World Designed for Men,0,0
356,0385539304,Bill Bryson,9.496871782670567,Nonfiction,400.0,2019-10-15,Roaring Brook Press,4.32,0,The Body: A Guide for Occupants,1,0
357,0525537090,Randall Munroe,8.003028666384733,Nonfiction,320.0,2019-09-03,Roaring Brook Press,4.21,0,How To: Absurd Scientific Advice for Common Real-World Problems,1,0
360,0525576703,David Wallace-Wells,5.673323267171493,Nonfiction,310.0,2019-02-19,Roaring Brook Press,4.18,0,The Uninhabitable Earth: Life After Warming,1,0
361,0393242145,Robert Macfarlane,7.154615356913663,Nonfiction,496.0,2019-06-04,Roaring Brook Press,4.29,0,Underland,1,0
363,0374280002,Jonathan Safran Foer,9.354180941951856,Nonfiction,288.0,2019-09-17,Roaring Brook Press,3.84,0,We Are the Weather: Saving the Planet Begins at Breakfast,0,0
379,1558329919,Wini Moranville,3.871201010907891,Food,112.0,2019-10-01,Harlequin Teen,4.37,0,The Little Women Cookbook: Tempting Recipes from the March Sisters and Their Friends and Family,0,0
395,National Book Award Nominee for Nonfiction ,Iliana Regan,1.9459101490553132,Autobiography,250.0,2019-07-16,Harlequin Teen,3.83,0,Burn the Place: A Memoir,0,0
396,125031285X,Rainbow Rowell,11.750508266746449,Graphic Novels,209.0,2019-08-27,"Farrar, Straus and Giroux ",4.19,0,Pumpkinheads,0,0
399,1444951408,Alice Oseman,8.668368019213355,Graphic Novels,296.0,2019-07-11,"Farrar, Straus and Giroux ",4.69,1,Heartstopper: Volume Two,0,0
400,038553924X,Margaret Atwood,10.92669359075441,Graphic Novels,240.0,2019-03-26,"Farrar, Straus and Giroux ",4.24,0,The Handmaid's Tale: The Graphic Novel,0,0
402,1449494285,Debbie Tung,6.342121418721152,Graphic Novels,137.0,2019-01-01,"Farrar, Straus and Giroux ",4.24,0,Book Love,0,0
406,154930304X,Suzanne  Walker,3.912023005428146,Graphic Novels,256.0,2019-10-22,"Farrar, Straus and Giroux ",3.96,0,Mooncakes,0,0
407,1534308679,Brian K. Vaughan,9.21094019204815,Graphic Novels,128.0,2018-12-11,"Farrar, Straus and Giroux ",4.22,1,"Paper Girls, Vol. 5",0,0
413,The Adventure Zone Graphic Novels #2,Clint McElroy,5.983936280687191,Graphic Novels,240.0,2019-07-16,"Farrar, Straus and Giroux ",4.67,0,The Adventure Zone: Murder on the Rockport Limited!,0,0
418,0670012106,Laurie Halse Anderson,9.55810574328497,Poetry,296.0,2019-03-12,Roaring Brook Press,4.36,0,SHOUT,1,0
421,1449494161,Amanda Lovelace,8.307705966549513,Poetry,208.0,2019-03-05,Roaring Brook Press,3.78,1,The Mermaid's Voice Returns in This One,0,0
423,1943735425,Andrea Gibson,7.253470382684528,Poetry,96.0,2018-11-27,Roaring Brook Press,4.54,0,Lord of the Butterflies,0,0
427,0062912615,Jasmin Kaur,3.8501476017100584,Poetry,256.0,2019-10-01,Roaring Brook Press,4.1,0,When You Ask Me Where I'm Going,0,0
429,1984801902,Olivia Gatwood,5.564520407322694,Poetry,128.0,2019-08-27,Roaring Brook Press,4.37,0,Life of the Party,0,0
430,1947793187,Morgan  Parker,5.8289456176102075,Poetry,112.0,2019-02-05,Roaring Brook Press,4.31,0,Magical Negro,0,0
433,National Book Award Finalist for Poetry ,Ilya Kaminsky,4.867534450455582,Poetry,80.0,2019-03-05,Roaring Brook Press,4.56,0,Deaf Republic: Poems,0,0
434,1938584996,Franny Choi,4.812184355372417,Poetry,100.0,2019-04-02,Roaring Brook Press,4.22,0,Soft Science,0,0
438,1947793438,Hanif Abdurraqib,6.46302945692067,Poetry,120.0,2019-09-03,Roaring Brook Press,4.45,0,A Fortune for Your Disaster,0,0
439,1780374496,Jen Campbell,9.204523486654617,Poetry,71.0,2019-07-17,Roaring Brook Press,3.88,0,The Girl Aquarium,0,0
0,9781451645606,Diana Gabaldon,11.878540328478431,Nonfiction,118.0,2016-08-16 00:00:00,Algonquin Books,4.19,0,"""I Give You My Body . . ."": How I Write Sex Scenes",0,0
1,9781940846408,Annette Gordon-Reed,4.672828834461906,History,400.0,2016-04-13 00:00:00,Algonquin Books,3.71,0,Most Blessed of the Patriarchs: Thomas Jefferson and the Empire of the Imagination,0,0
2,9781543697438,Gary Vaynerchuk,7.565793282428515,Business,384.0,2016-03-08 00:00:00,Algonquin Books,4.2,0,"#AskGaryVee: One Entrepreneur's Take on Leadership, Social Media, and Self-Awareness",0,0
3,9780345533487,Sophia Amoruso,6.806829360392176,Add,256.0,2014-05-06 00:00:00,Algonquin Books,3.69,0,#GIRLBOSS,0,0
4,9781250085948,Amanda Quick,8.271548374755515,Romance,352.0,2016-04-19 00:00:00,Algonquin Books,3.81,0,'Til Death Do Us Part,0,0
5,9780385539258,Patricia Schultz,4.219507705176107,Travel,1216.0,2015-07-01 00:00:00,Algonquin Books,3.85,0,"1,000 Places to See Before You Die: Revised Second Edition",0,0
6,9780547577319,Clint Emerson,3.6375861597263857,Nonfiction,272.0,2015-10-13 00:00:00,Algonquin Books,3.74,0,"100 Deadly Skills: The SEAL Operative's Guide to Eluding Pursuers, Evading Capture, and Surviving Any Dangerous Situation",0,0
7,9780310353621,Kyra Sundance,2.6390573296152584,Animals,208.0,2007-04-01 00:00:00,Algonquin Books,3.93,0,"101 Dog Tricks: Step by Step Activities to Engage, Challenge, and Bond with Your Dog",0,0
8,9781476738024,Stephen King,13.419667013800073,Fiction,849.0,2011-11-08 00:00:00,Algonquin Books,4.31,0,11/22/63,0,0
9,9780374202392,James Patterson,12.547038342847058,Fiction,139.0,2016-09-06 00:00:00,Algonquin Books,3.76,0,113 Minutes,0,0
10,9780062316905,OKAYADO,3.4965075614664802,Graphic Novels,176.0,2016-02-09 00:00:00,Algonquin Books,4.02,0,12 Beast Vol. 3,0,0
11,9780345511010,Mitchell Zuckoff,6.226536669287466,Nonfiction,328.0,2014-09-09 00:00:00,Algonquin Books,4.28,0,13 Hours,0,0
12,9781460396438,James Patterson,12.547038342847058,Mystery,349.0,2015-05-04 00:00:00,Algonquin Books,4.04,1,14th Deadly Sin,0,0
13,9781538761601,James Patterson,12.547038342847058,Mystery,350.0,2017-05-01 00:00:00,Algonquin Books,4.07,1,16th Seduction,0,0
14,9780763660659,Yuval Noah Harari,9.743553514619803,Nonfiction,372.0,2018-09-04 00:00:00,Algonquin Books,4.19,0,21 Lessons for the 21st Century,0,0
15,9780399181399,Meb Keflezighi,3.6375861597263857,Sports,256.0,2019-03-19 00:00:00,Algonquin Books,4.23,0,"26 Marathons: What I've Learned About Faith, Identity, Running, and Life From Each Marathon I've Run",0,0
16,9781595341938,Brian Shields,2.1972245773362196,Sports,224.0,2014-09-15 00:00:00,Algonquin Books,4.33,0,30 Years of Wrestlemania,0,0
17,9780778317876,Eric Ripert,4.8283137373023015,Food,247.0,2016-05-17 00:00:00,Algonquin Books,3.9,0,32 Yolks: From My Mother's Table to Working the Line,0,0
18,9780062668271,Paul Auster,9.05005424204284,Fiction,866.0,2017-01-31 00:00:00,Algonquin Books,3.84,0,4 3 2 1,0,0
19,9781466849624,George W. Bush,6.738152494595957,Biography,294.0,2014-11-11 00:00:00,Algonquin Books,4.14,0,41: A Portrait of My Father,0,0
20,9780307959492,Ed Henry,1.3862943611198906,Biography,368.0,2017-04-04 00:00:00,Algonquin Books,4.16,0,42 Faith: The Rest of the Jackie Robinson Story,0,0
21,9780060838652,Steven Pressman,2.0794415416798357,Nonfiction,336.0,2014-04-22 00:00:00,Algonquin Books,4.01,0,50 Children: One Ordinary American Couple's Extraordinary Rescue Mission into the Heart of Nazi Germany,0,0
22,9780345530943,Jerry Rice,2.302585092994046,Sports,464.0,2015-11-03 00:00:00,Houghton Mifflin Harcourt,3.94,0,"50 Years, 50 Moments: The Most Unforgettable Plays in Super Bowl History",0,0
24,9781495024429,Mary C. Neal,3.7376696182833684,Nonfiction,288.0,2017-09-19 00:00:00,Houghton Mifflin Harcourt,4.09,0,7 Lessons from Heaven: How Dying Taught Me to Live a Joy-Filled Life,0,0
25,9780062356260,Brian Murphy,3.091042453358316,Nonfiction,238.0,2015-06-02 00:00:00,Houghton Mifflin Harcourt,3.68,0,81 Days Below Zero: The Incredible Survival Story of a World War II Pilot in Alaska's Frozen Wilderness,0,0
26,9780763677534,Fred Rogers,6.220590170099739,Poetry,144.0,2019-03-19 00:00:00,Houghton Mifflin Harcourt,4.4,0,A Beautiful Day in the Neighborhood: The Poetry of Mister Rogers,0,0
27,9781524763558,Louise Penny,9.294681520409934,Mystery,437.0,2019-08-27 00:00:00,Houghton Mifflin Harcourt,4.38,1,A Better Man,0,0
28,9780778315513,Stephen Hawking,9.083529205109796,Add,212.0,1998-09-01 00:00:00,Houghton Mifflin Harcourt,4.17,0,A Brief History of Time,0,0
29,9780756408091,Stephanie Laurens,8.438366410870266,Romance,480.0,2016-04-26 00:00:00,Houghton Mifflin Harcourt,3.8,1,A Buccaneer at Heart,0,0
30,9780525576785,Geoff Manaugh,3.4011973816621555,Nonfiction,296.0,2016-04-05 00:00:00,Houghton Mifflin Harcourt,3.33,0,A Burglar's Guide to the City,0,0
31,9781543602760,P.D. James,7.7437032581737535,Mystery,464.0,2003-11-04 00:00:00,Houghton Mifflin Harcourt,3.93,1,A Certain Justice,0,0
32,9780062379429,Steve  Pemberton,1.791759469228055,Nonfiction,261.0,2012-01-09 00:00:00,Houghton Mifflin Harcourt,4.22,0,"A Chance in the World: An Orphan Boy, a Mysterious Past, and How He Found a Place Called Home",0,0
33,9781400201761,Oliver Jeffers,7.38770923908104,Add,40.0,2016-09-06 00:00:00,Houghton Mifflin Harcourt,4.13,0,A Child of Books,0,0
34,9780061757099,Michael Ian Black,5.796057750765372,Humor,32.0,2016-07-05 00:00:00,Houghton Mifflin Harcourt,4.24,0,A Child's First Book of Trump,0,0
36,9781632360618,Chris Hayes,4.48863636973214,Politics,256.0,2017-03-21 00:00:00,Houghton Mifflin Harcourt,4.2,0,A Colony in a Nation,0,0
37,9781632362223,Ken Follett,10.606535557773336,Historical,916.0,2017-09-12 00:00:00,Houghton Mifflin Harcourt,4.21,1,A Column of Fire,0,0
38,9780062497789,Tom Coyne,2.4849066497880004,Sports,336.0,2018-07-03 00:00:00,Houghton Mifflin Harcourt,4.28,0,A Course Called Scotland: Searching the Home of Golf for the Secret to Its Game,0,0
39,9781488041778,Aaron Reynolds,0.0,Childrens,48.0,2017-08-15 00:00:00,Houghton Mifflin Harcourt,4.26,0,Creepy Pair of Underwear!,0,0
40,9781524742843,Brian Grazer,4.394449154672439,Nonfiction,320.0,2015-04-07 00:00:00,Houghton Mifflin Harcourt,3.36,0,A Curious Mind: The Secret to a Bigger Life,0,0
41,9780345544988,Brigid Kemmerer,8.704833909687792,Fantasy,484.0,2019-01-29 00:00:00,Houghton Mifflin Harcourt,4.23,1,A Curse So Dark and Lonely,0,0
43,9781451629187,Robert Crais,8.052296499538647,Mystery,339.0,2019-08-06 00:00:00,Houghton Mifflin Harcourt,4.32,1,A Dangerous Man,0,0
44,9780553573428,Jill Twiss,3.8066624897703196,Childrens,34.0,2018-03-18 00:00:00,Nan A. Talese,4.72,0,A Day in the Life of Marlon Bundo,0,0
45,9780735221123,Stuart Woods,7.64826303090192,Mystery,320.0,2018-12-31 00:00:00,Nan A. Talese,3.85,0,A Delicate Touch,0,0
47,9780316523479,W. Bruce Cameron,8.039802343736485,Fiction,336.0,2013-05-07 00:00:00,Nan A. Talese,4.41,1,A Dog's Journey,0,0
48,9780307758989,W. Bruce Cameron,8.039157390473237,Fiction,336.0,2017-05-09 00:00:00,Nan A. Talese,4.19,0,A Dog's Way Home,0,0
49,9780307787712,Ben Folds,3.2188758248682006,Music,319.0,2019-07-30 00:00:00,Nan A. Talese,4.17,0,A Dream About Lightning Bugs: A Life of Music and Cheap Lessons,0,0
51,9780062365637,Maeve Binchy,8.114025442356757,Short,319.0,2016-03-01 00:00:00,Nan A. Talese,3.68,0,A Few of the Girls: Stories,0,0
52,9781101906224,Elizabeth Graeber,0.0,Humor,160.0,2016-09-06 00:00:00,Nan A. Talese,3.45,0,A Field Guide to Redheads: An Illustrated Celebration,0,0
53,9780061650710,Elizabeth Warren,6.368187186350492,Nonfiction,365.0,2014-04-22 00:00:00,Nan A. Talese,4.15,0,A Fighting Chance,0,0
54,9781592702282,Candice Bergen,3.332204510175204,Autobiography,368.0,2015-04-07 00:00:00,Nan A. Talese,3.64,0,A Fine Romance,0,0
55,9780307279460,George R.R. Martin,11.437177687531953,Add,34.0,2011-04-12 00:00:00,Nan A. Talese,4.45,1,A Game of Thrones,0,0
56,9781538718469,Amor Towles,8.878915376576483,Historical,462.0,2016-09-06 00:00:00,Nan A. Talese,4.36,0,A Gentleman in Moscow,0,0
57,9780062311450,Kate Atkinson,8.923591197573002,Fiction,468.0,2015-05-05 00:00:00,Nan A. Talese,3.94,1,A God in Ruins,0,0
58,9781250095480,Louise Penny,9.294773427951013,Mystery,389.0,2016-08-30 00:00:00,Nan A. Talese,4.42,1,A Great Reckoning,0,0
59,9780062895936,Alan Furst,6.9874902470009905,Historical,234.0,2016-05-31 00:00:00,Nan A. Talese,3.69,1,A Hero of France,0,0
60,9780735225299,James Comey,6.0014148779611505,Nonfiction,290.0,2018-04-17 00:00:00,Nan A. Talese,4.18,0,"A Higher Loyalty: Truth, Lies, and Leadership",0,0
61,9780440335870,Jerry Brotton,3.9512437185814275,History,544.0,2014-10-28 00:00:00,Nan A. Talese,3.75,0,A History of the World in 12 Maps,0,0
62,9781609383404,Amanda Lindhout,6.42648845745769,Nonfiction,373.0,2013-09-10 00:00:00,Nan A. Talese,4.23,0,A House in the Sky,0,0
64,9780062316028,George R.R. Martin,11.43715611348984,Fantasy,355.0,2015-10-06 00:00:00,Nan A. Talese,4.21,1,A Knight of the Seven Kingdoms,0,0
65,9781948677172,John le Carré,8.653994232908383,Fiction,264.0,2017-09-05 00:00:00,Nan A. Talese,3.89,1,A Legacy of Spies,0,0
66,9780062741813,Bryan Cranston,5.517452896464707,Nonfiction,271.0,2016-10-11 00:00:00,Broadway Books,4.17,0,A Life in Parts,0,0
67,9781101980705,Arnold Palmer,2.3978952727983707,Sports,272.0,2016-10-04 00:00:00,Broadway Books,4.09,0,A Life Well Played: My Stories,0,0
68,9781400067152,Joe Abercrombie,9.711721536914174,Fantasy,480.0,2019-09-17 00:00:00,Broadway Books,4.52,1,A Little Hatred,0,0
69,9780385354349,Hanya Yanagihara,8.661639795781266,Fiction,720.0,2015-03-10 00:00:00,Broadway Books,4.3,0,A Little Life,0,0
70,9780393064445,Linda    Thompson,2.0794415416798357,Autobiography,384.0,2016-08-23 00:00:00,Broadway Books,3.91,0,A Little Thing Called Life: From Elvis's Graceland to Bruce Jenner's Caitlyn & Songs in Between,0,0
71,9781101884096,Linda Sue Park,6.4457198193855785,Historical,128.0,2011-10-04 00:00:00,Broadway Books,4.25,0,A Long Walk to Water: Based on a True Story,0,0
72,9781501109829,Jeremy Roloff,3.1354942159291497,Nonfiction,240.0,2019-04-02 00:00:00,Broadway Books,4.26,0,A Love Letter Life: Pursue Creatively. Date Intentionally. Love Faithfully.,0,0
73,9781601427557,Pat Conroy,7.801800401908973,Nonfiction,320.0,2016-10-25 00:00:00,Broadway Books,4.35,0,A Lowcountry Heart: Reflections on a Writing Life,0,0
75,9781455530533,Lucia Berlin,6.059123195581797,Short,406.0,2015-08-18 00:00:00,Broadway Books,4.18,0,A Manual for Cleaning Women: Selected Stories,0,0
76,9780061728976,Stephanie Laurens,8.438366410870266,Romance,448.0,2015-05-26 00:00:00,Broadway Books,3.95,1,A Match for Marcus Cynster,0,0
77,9780062220325,Hazel Gaynor,7.493317248862145,Historical,432.0,2015-02-03 00:00:00,Broadway Books,3.94,0,A Memory of Violets,0,0
78,9781476717128,Carlotta Walls LaNier,1.9459101490553132,Nonfiction,336.0,2010-07-27 00:00:00,Broadway Books,4.07,0,A Mighty Long Way: My Journey to Justice at Little Rock Central High School,0,0
79,9781419734229,Susan   Mallery,9.170351363759819,Romance,368.0,2017-02-28 00:00:00,Broadway Books,3.87,0,A Million Little Things,0,0
80,9781419721373,Kelly Brogan,4.02535169073515,Health,352.0,2016-03-15 00:00:00,Broadway Books,3.85,0,A Mind of Your Own: The Truth About Depression and How Women Can Heal Their Bodies to Reclaim Their Lives,0,0
81,9781476798868,David Baldacci,11.592189407946778,Mystery,418.0,2019-11-19 00:00:00,Broadway Books,4.33,1,A Minute to Midnight,0,0
83,9780393652598,Debbie Macomber,9.458059455856434,Holiday,272.0,2019-10-01 00:00:00,Broadway Books,4.08,0,A Mrs. Miracle Christmas,0,0
84,9781250087102,Peter Turchi,2.9444389791664403,Language,248.0,2014-11-11 00:00:00,Broadway Books,4.17,0,"A Muse and a Maze: Writing as Puzzle, Mystery, and Magic",0,0
85,9780062868206,Robyn Carr,8.657998068007258,Romance,336.0,2015-06-30 00:00:00,Broadway Books,4.11,1,A New Hope,0,0
86,9780996275460,Kevin Henkes,6.728628613084702,Childrens,40.0,2018-09-25 00:00:00,Broadway Books,3.75,0,A Parade of Elephants,0,0
87,9781101874080,Michelle Gable,6.866933284461882,Historical,384.0,2014-04-22 00:00:00,Broadway Books,3.65,0,A Paris Apartment,0,0
88,9781501178320,Robert M. Gates,4.07753744390572,Leadership,256.0,2016-01-19 00:00:00,CreateSpace Independent Publishing Platform,4.03,0,A Passion for Leadership: Lessons on Change and Reform from Fifty Years of Public Service,0,0
89,9780061952012,Howard Zinn,7.542213463193403,Add,729.0,2005-08-02 00:00:00,CreateSpace Independent Publishing Platform,4.08,0,A People's History of the United States,0,0
90,9781982111007,Danielle Steel,9.06566136060674,Romance,320.0,2014-07-22 00:00:00,CreateSpace Independent Publishing Platform,3.87,0,A Perfect Life,0,0
91,9780060548957,Kathryn Hall,0.6931471805599453,Alcohol,224.0,2016-09-13 00:00:00,CreateSpace Independent Publishing Platform,2.89,0,"A Perfect Score: The Art, Soul, and Business of a 21st-Century Winery",0,0
92,9781250099655,Maynard James Keenan,4.3694478524670215,Biography,272.0,2016-10-01 00:00:00,CreateSpace Independent Publishing Platform,3.89,0,A Perfect Union of Contrary Things,0,0
93,9781420135978,Christina Baker Kline,8.287528423111763,Historical,309.0,2017-02-21 00:00:00,CreateSpace Independent Publishing Platform,3.86,0,A Piece of the World,0,0
94,9781626726826,Kate DiCamillo,8.726805608446096,Childrens,32.0,2019-04-02 00:00:00,CreateSpace Independent Publishing Platform,3.85,1,A Piglet Named Mercy,0,0
96,9781250061560,Debbie Macomber,9.458137510729049,Romance,432.0,2015-02-24 00:00:00,CreateSpace Independent Publishing Platform,3.67,0,A Real Prince: Yesterday's Hero\The Bachelor Prince,0,0
97,9780525426592,Seanan McGuire,9.211140052146748,Fantasy,358.0,2015-09-01 00:00:00,CreateSpace Independent Publishing Platform,4.3,1,A Red-Rose Chain,0,0
98,9781101966969,Neil Gorsuch,2.6390573296152584,Nonfiction,352.0,2019-09-10 00:00:00,CreateSpace Independent Publishing Platform,4.15,0,"A Republic, If You Can Keep It",0,0
99,9781936608362,Sarah MacLean,8.985445287623167,Romance,392.0,2016-08-30 00:00:00,CreateSpace Independent Publishing Platform,3.72,1,A Scot in the Dark,0,0
100,9781101883914,Kerri Rawson,4.276666119016055,Crime,336.0,2019-01-29 00:00:00,CreateSpace Independent Publishing Platform,3.48,0,"A Serial Killer's Daughter: My Story of Faith, Love, and Overcoming",0,0
102,9781420133868,Christopher Lascelles,3.5553480614894135,History,264.0,2014-01-15 00:00:00,CreateSpace Independent Publishing Platform,3.84,0,A Short History of the World,0,0
103,9780547614823,Yoshitoki Oima,5.7899601708972535,Graphic Novels,192.0,2016-04-19 00:00:00,CreateSpace Independent Publishing Platform,4.41,1,"A Silent Voice, Volume 6",0,0
104,9780451488909,Yoshitoki Oima,5.7899601708972535,Graphic Novels,192.0,2016-05-24 00:00:00,CreateSpace Independent Publishing Platform,4.36,1,"A Silent Voice, Volume 7",0,0
105,9781984878878,Darcey Bell,6.07993319509559,Mystery,299.0,2018-03-20 00:00:00,CreateSpace Independent Publishing Platform,3.22,0,A Simple Favor,0,0
106,9780802123145,RaeAnne Thayne,7.392647520721623,Romance,224.0,2019-01-15 00:00:00,CreateSpace Independent Publishing Platform,4.12,0,A Soldier's Return,0,0
107,9780802192363,Robyn Crawford,2.4849066497880004,Nonfiction,336.0,2019-11-12 00:00:00,CreateSpace Independent Publishing Platform,4.16,0,A Song for You: My Life with Whitney Houston,0,0
108,9780307405500,Jodi Picoult,10.840364918018672,Fiction,352.0,2018-10-02 00:00:00,CreateSpace Independent Publishing Platform,3.68,0,A Spark of Light,0,0
109,9781414380520,Ben Macintyre,6.894670039433482,Nonfiction,368.0,2014-07-29 00:00:00,CreateSpace Independent Publishing Platform,4.15,0,A Spy Among Friends: Kim Philby and the Great Betrayal,0,0
110,9781455567300,Jaycee Dugard,6.42648845745769,Nonfiction,273.0,2011-07-12 00:00:00,Tor Books,3.91,0,A Stolen Life,0,0
111,9780062313331,George R.R. Martin,11.43715611348984,Fantasy,1177.0,2003-03-04 00:00:00,Tor Books,4.54,1,A Storm of Swords,0,0
112,9781634508322,Shari Lapena,8.71308886823731,Mystery,305.0,2017-08-15 00:00:00,Tor Books,3.61,0,A Stranger in the House,0,0
114,9780425280836,Chris Colfer,8.858368636308018,Fantasy,496.0,2019-10-01 00:00:00,Tor Books,4.38,0,A Tale of Magic...,0,0
115,9781455540419,P.D. James,7.7437032581737535,Mystery,480.0,2010-12-08 00:00:00,Tor Books,4.02,1,A Taste for Death,0,0
116,9780691164724,Jane Smiley,7.0317412587631285,Fiction,384.0,2011-01-05 00:00:00,Tor Books,3.81,0,A Thousand Acres,0,0
117,9780399181283,Marlena de Blasi,5.170483995038151,Travel,258.0,2013-06-11 00:00:00,Tor Books,3.48,1,A Thousand Days in Venice: An Unexpected Romance,0,0
118,9781594200090,Ted Cruz,3.258096538021482,Politics,320.0,2015-06-30 00:00:00,Tor Books,4.18,0,Unti Ted Cruz,0,0
119,9780316530415,William F. Buckley Jr.,5.198497031265826,Biography,240.0,2016-10-04 00:00:00,Tor Books,4.07,0,A Torch Kept Lit: Great Lives of the Twentieth Century,0,0
120,9780544435247,Caroline Moorehead,4.736198448394496,Nonfiction,400.0,2012-10-23 00:00:00,Tor Books,3.84,1,"A Train in Winter: An Extraordinary Story of Women, Friendship, and Resistance in Occupied France",0,0
121,9781626921160,Maria Popova,6.336825731146441,Nonfiction,272.0,2018-12-14 00:00:00,Tor Books,4.6,0,A Velocity of Being: Letters to A Young Reader,0,0
